<html><head><meta http-equiv="Content-Type" content="text/html; charset=windows-1252">

<title>Estação - 83716</title>
   <!-- FACE BOX -->
   <script src="Esta%C3%A7%C3%A3o%20-%2083716_files/jquery.js" type="text/javascript"></script>
   <link href="Esta%C3%A7%C3%A3o%20-%2083716_files/facebox.css" media="screen" rel="stylesheet" type="text/css">

   <script src="Esta%C3%A7%C3%A3o%20-%2083716_files/facebox.js" type="text/javascript"></script>
   <script type="text/javascript">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type="text/javascript">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement("A");
         a_false.rel = "lightbox";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<body><pre>--------------------
BDMEP - INMET
--------------------
Estação           : PRESIDENTE PRUDENTE - SP (OMM: 83716)
Latitude  (graus) : -22.11
Longitude (graus) : -51.38
Altitude  (metros): 435.55
Estação Operante
Inicio de operação: 01/10/1940
Periodo solicitado dos dados: 01/01/1900 a 01/06/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <a href="http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html" target="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83716;07/02/1961;0000;;34.5;;10.7;2;27.02;74;2.333333;
83716;07/02/1961;1200;0;;21;;;;;;
83716;08/02/1961;0000;;32.5;;6.5;2;26.78;78.5;2.333333;
83716;08/02/1961;1200;0;;21.6;;;;;;
83716;09/02/1961;0000;;32.6;;7;1.5;25.2;90.25;2.666667;
83716;09/02/1961;1200;36;;20.4;;;;;;
83716;10/02/1961;0000;;29.4;;7;0.5;25.08;89.5;2.333333;
83716;10/02/1961;1200;55;;20;;;;;;
83716;11/02/1961;0000;;31.4;;6;1;24.88;87.75;0.666667;
83716;11/02/1961;1200;0;;21;;;;;;
83716;12/02/1961;0000;;30.8;;4.9;0.6;24.12;90.25;2.333333;
83716;12/02/1961;1200;0;;20.8;;;;;;
83716;13/02/1961;0000;;29.9;;11.3;0.4;24.06;77.25;3.333333;
83716;13/02/1961;1200;25;;20.4;;;;;;
83716;14/02/1961;0000;;29.9;;11.2;3;23.74;63.5;4;
83716;14/02/1961;1200;0;;19;;;;;;
83716;15/02/1961;0000;;28.3;;6.5;6;22.34;77.75;4.666667;
83716;15/02/1961;1200;0;;17;;;;;;
83716;16/02/1961;0000;;26.6;;6;6;22.28;91.75;3.333333;
83716;16/02/1961;1200;0;;17.8;;;;;;
83716;17/02/1961;0000;;28.4;;3.3;2.5;23.2;91;2.333333;
83716;17/02/1961;1200;0;;19.6;;;;;;
83716;18/02/1961;0000;;29.3;;8;3;23.34;90.75;2;
83716;18/02/1961;1200;10;;19.8;;;;;;
83716;19/02/1961;0000;;32.4;;9.2;2.5;24.36;81.5;2;
83716;19/02/1961;1200;0;;19.4;;;;;;
83716;20/02/1961;0000;;30.9;;7.5;2.5;24.38;84.5;3.666667;
83716;20/02/1961;1200;0;;20;;;;;;
83716;21/02/1961;0000;;30.9;;7;2;24.18;87.75;2.333333;
83716;21/02/1961;1200;0;;21;;;;;;
83716;22/02/1961;0000;;29.7;;4;2.5;23.76;93;2.666667;
83716;22/02/1961;1200;10;;20;;;;;;
83716;23/02/1961;0000;;29.9;;3;2;23.38;91;2.666667;
83716;23/02/1961;1200;0;;21;;;;;;
83716;24/02/1961;0000;;26.4;;2.8;1.5;23.04;97.5;2.333333;
83716;24/02/1961;1200;2;;20.6;;;;;;
83716;25/02/1961;0000;;27.4;;2.3;1.5;23.84;97.25;3.333333;
83716;25/02/1961;1200;3;;20;;;;;;
83716;26/02/1961;0000;;28.3;;2;1;23.46;96;2.333333;
83716;26/02/1961;1200;2;;21;;;;;;
83716;27/02/1961;0000;;24;;0;1;21.72;100;2;
83716;27/02/1961;1200;11;;20;;;;;;
83716;28/02/1961;0000;;24;;10;0.5;21.92;100;2.333333;
83716;28/02/1961;1200;24;;20;;;;;;
83716;01/03/1961;0000;;27.4;;1.2;2;22.28;89;3;
83716;01/03/1961;1200;3;;19;;;;;;
83716;02/03/1961;0000;;29.4;;9.4;1.5;23.32;83;3.666667;
83716;02/03/1961;1200;0;;18;;;;;;
83716;03/03/1961;0000;;29.9;;7;3.3;24.38;78;3.333333;
83716;03/03/1961;1200;0;;17.6;;;;;;
83716;04/03/1961;0000;;28.5;;5.1;3;25.02;90.5;3;
83716;04/03/1961;1200;0;;20.8;;;;;;
83716;05/03/1961;0000;;27;;3.2;2;22.6;100;2.333333;
83716;05/03/1961;1200;5;;20;;;;;;
83716;06/03/1961;0000;;24.6;;0.8;3.8;21.64;86.5;3.666667;
83716;06/03/1961;1200;45;;17.6;;;;;;
83716;07/03/1961;0000;;25;;1;3.7;22.52;88.5;3.666667;
83716;07/03/1961;1200;0;;19.6;;;;;;
83716;08/03/1961;0000;;29;;6.7;2.5;23.68;88.75;3;
83716;08/03/1961;1200;0;;19.4;;;;;;
83716;09/03/1961;0000;;31.2;;10;2.5;25.4;75;3.333333;
83716;09/03/1961;1200;0;;19;;;;;;
83716;10/03/1961;0000;;32;;7.3;2.5;26.92;71;2;
83716;10/03/1961;1200;0;;21;;;;;;
83716;11/03/1961;0000;;33;;10;2;27;71.75;2.666667;
83716;11/03/1961;1200;0;;21;;;;;;
83716;12/03/1961;0000;;33.4;;5.7;3;26.68;84.25;2.333333;
83716;12/03/1961;1200;0;;22;;;;;;
83716;13/03/1961;0000;;32.8;;6.1;1;26.16;77.5;2.666667;
83716;13/03/1961;1200;0;;21;;;;;;
83716;14/03/1961;0000;;31.9;;5.8;3.5;25.78;88.5;2;
83716;14/03/1961;1200;0;;21;;;;;;
83716;15/03/1961;0000;;31.8;;5.7;1.5;26.2;86.25;2;
83716;15/03/1961;1200;0;;21;;;;;;
83716;16/03/1961;0000;;31.8;;0.6;3.5;25.84;84.75;4.666667;
83716;16/03/1961;1200;4;;21;;;;;;
83716;17/03/1961;0000;;29.5;;2.1;4;24.64;92.75;2.333333;
83716;17/03/1961;1200;0;;21;;;;;;
83716;18/03/1961;0000;;24;;0.4;0.9;20.98;96.25;2.333333;
83716;18/03/1961;1200;2;;17.9;;;;;;
83716;19/03/1961;0000;;25.4;;0.7;2;20.68;93.5;2;
83716;19/03/1961;1200;0;;17;;;;;;
83716;20/03/1961;0000;;28.3;;4.7;0.5;22.74;90.25;2.333333;
83716;20/03/1961;1200;1;;17;;;;;;
83716;21/03/1961;0000;;31.4;;8.4;2;25.36;86.25;2;
83716;21/03/1961;1200;0;;18;;;;;;
83716;22/03/1961;0000;;32.5;;10.3;2.5;26.5;74.5;2;
83716;22/03/1961;1200;0;;20.6;;;;;;
83716;23/03/1961;0000;;32.4;;6.2;3.5;26.48;75.5;1.333333;
83716;23/03/1961;1200;0;;21;;;;;;
83716;24/03/1961;0000;;32.8;;10.3;2;26.56;74.75;2.333333;
83716;24/03/1961;1200;7;;21;;;;;;
83716;25/03/1961;0000;;32.4;;10;4;26.28;68;2;
83716;25/03/1961;1200;0;;21;;;;;;
83716;26/03/1961;0000;;33.4;;8.6;1.5;25.48;79;2.333333;
83716;26/03/1961;1200;0;;21;;;;;;
83716;27/03/1961;0000;;27.7;;6.9;1;21.22;74.5;5.666667;
83716;27/03/1961;1200;10;;16;;;;;;
83716;28/03/1961;0000;;27.3;;10;1;20.86;68.75;4;
83716;28/03/1961;1200;0;;15.6;;;;;;
83716;29/03/1961;0000;;27.5;;10;4;20.9;70;3.5;
83716;29/03/1961;1200;0;;15;;;;;;
83716;30/03/1961;0000;;27.7;;9.2;5;21.34;66;2.333333;
83716;30/03/1961;1200;0;;14;;;;;;
83716;31/03/1961;0000;;29.6;;1;3;22.8;66;4;
83716;31/03/1961;1200;0;;14.4;;;;;;
83716;01/04/1961;0000;;30.8;;9.5;2;23.4;71;2.666667;
83716;01/04/1961;1200;0;;17;;;;;;
83716;02/04/1961;0000;;30.4;;5;1;23.88;92.5;2;
83716;02/04/1961;1200;2;;19;;;;;;
83716;03/04/1961;0000;;26.3;;1.7;1;22.46;94.75;2.666667;
83716;03/04/1961;1200;2;;19;;;;;;
83716;04/04/1961;0000;;28;;4.6;1.5;23.2;90.75;3;
83716;04/04/1961;1200;17;;19;;;;;;
83716;05/04/1961;0000;;24.7;;0.4;2;20.94;100;2.666667;
83716;05/04/1961;1200;10;;17;;;;;;
83716;06/04/1961;0000;;24.4;;4.3;0.5;20.88;95.75;1.333333;
83716;06/04/1961;1200;17;;17;;;;;;
83716;07/04/1961;0000;;28.8;;10;1.5;22.96;82.25;6.333333;
